player_id,team_id,league_id,position,role,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,second_nation_id,weight,height,retired,free_agent,last_league_id,last_team_id,organization_id,last_organization_id,language_ids0,language_ids1,uniform_number,experience,person_type,bats,throws,personality_greed,personality_loyalty,personality_play_for_winner,personality_work_ethic,personality_intelligence,personality_leader,historical_id,historical_team_id,best_contract_offer_id,injury_is_injured,injury_dtd_injury,injury_career_ending,injury_dl_left,injury_dl_playoff_round,injury_left,dtd_injury_effect,injury_id,prone_overall,prone_leg,prone_back,prone_arm,fatigue_pitches0,fatigue_pitches1,fatigue_pitches2,fatigue_pitches3,fatigue_pitches4,fatigue_pitches5,fatigue_points,fatigue_played_today,running_ratings_speed,running_ratings_stealing,running_ratings_baserunning,college,draft_year,draft_round,draft_supplemental,draft_pick,draft_overall_pick,draft_eligible,hidden,draft_league_id,draft_team_id,turned_coach,hall_of_fame,rust,inducted,strategy_override_team,strategy_stealing,strategy_running,strategy_bunt_for_hit,strategy_sac_bunt,strategy_hit_run,strategy_hook_start,strategy_hook_relief,strategy_pitch_count,strategy_pitch_around,strategy_no_pinch_if_rested,strategy_never_pinch_hit,strategy_defensive_sub,strategy_dtd_sit_min,strategy_dtd_allow_ph,local_pop,national_pop,draft_protected,morale,morale_player_performance,morale_team_performance,morale_team_transactions,expectation,morale_player_role
363,1,100,1,12,"CJ","Henderson","",26,"2004-3-31",22245,206,0,231,197,0,0,100,1,1,1,0,-1,16,7,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,84,109,84,61,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,3,21,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,460,-65,0,4,0
364,11,100,4,0,"Ulysses","Rove","",22,"2007-12-11",55081,206,0,180,188,0,0,100,1,11,1,0,-1,46,7,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,68,35,141,28,0,0,0,0,0,0,0,0,116,30,116,0,0,1,0,5,5,0,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,90,105,0,8,0
365,9,100,7,0,"Yeliboy","Uecker","",25,"2005-7-2",72095,206,0,207,191,0,0,101,17,9,17,1,-1,10,7,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,96,84,90,115,0,0,0,0,0,0,0,0,78,30,78,0,0,1,0,3,3,0,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,2,0,100,0,-60,0,6,0
366,27,100,8,0,"Isidore","Fox","",32,"1998-1-27",4852,135,0,170,182,0,0,100,11,27,11,0,-1,39,7,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,100,70,100,0,0,2,0,3,9,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-175,0,2,0
367,0,0,1,12,"Seth","Porter","",28,"2002-4-1",5040,46,135,193,187,1,1,100,11,0,11,30,28,24,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,109,45,194,89,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,5,11,0,0,100,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,0,0,0,0,4,0
368,10,100,1,11,"Frederick","Birdington","",30,"2000-6-19",24360,206,0,229,200,0,0,101,16,10,16,30,-1,14,7,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,128,28,160,196,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,4,4,0,0,100,10,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,'',0,0,1,1,0,100,500,185,0,3,0
369,0,0,1,12,"Alex","Olaf","",26,"2004-5-30",47551,61,0,173,176,1,1,101,18,0,18,28,30,70,5,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,99,76,78,144,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,2,26,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,9,0
370,26,100,1,12,"Justin","Frey","",25,"2004-10-28",63014,206,0,210,189,0,0,101,16,26,16,28,-1,15,7,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,96,29,69,190,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,6,24,0,0,100,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,101,0,0,0,4,0
371,27,100,1,12,"Corey","Bradford","",27,"2003-2-20",50428,206,0,180,186,0,0,100,10,27,10,0,-1,13,7,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,2,4,5,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,4,16,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-500,-175,0,4,0
372,19,101,2,0,"Recycle","Bin","",27,"2003-5-4",49935,124,0,160,192,0,0,101,18,19,18,1,-1,35,7,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,61,69,87,27,0,0,0,0,0,0,0,0,70,70,70,0,0,5,0,5,29,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
373,18,101,7,0,"Julio","Hightower III","",27,"2003-2-28",47931,206,0,175,187,0,0,100,10,18,10,0,-1,59,7,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,76,31,138,61,0,0,0,0,0,0,0,0,70,70,70,0,0,5,0,1,25,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
374,16,101,1,12,"Squatty","Catcherbot","",26,"2004-7-2",17663,206,0,222,193,0,0,101,0,16,0,39,-1,8,6,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,9,0
375,11,100,5,0,"Hunter","Harrison","",26,"2004-6-15",57291,206,0,190,188,0,0,101,19,11,19,21,-1,13,7,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,42,51,71,5,0,0,0,0,0,0,0,0,80,70,80,0,0,2,0,1,7,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,6,3,0,100,90,105,0,8,0
376,18,101,5,0,"Lewis","Robertson","",25,"2004-11-1",57981,36,0,200,192,0,0,100,11,18,11,21,-1,26,7,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,55,86,2,78,0,0,0,0,0,0,0,0,80,40,80,0,0,4,0,2,20,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
377,9,100,4,0,"Patrick","Kelley","",25,"2005-2-16",42078,206,0,180,185,0,0,101,19,9,19,0,-1,21,7,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,99,71,86,142,0,0,0,0,0,0,0,0,100,62,100,0,0,3,0,3,15,0,0,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,2,0,100,0,-60,0,8,0
378,26,100,7,0,"Joe","Cole","",25,"2004-12-8",51979,156,0,160,175,0,0,101,16,26,16,0,-1,4,7,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,55,82,31,53,0,0,0,0,0,0,0,0,70,70,70,0,0,4,0,5,23,0,0,100,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
379,24,100,7,0,"John","DeMars","",26,"2004-2-2",33718,206,0,182,185,0,0,101,16,24,16,39,0,6,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,0,0,0,0,0,90,42,90,0,0,1,0,1,1,0,0,100,24,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,0,'',0,0,3,3,0,100,0,80,0,8,0
380,0,0,2,0,"Kevin","Winters","",40,"1990-1-26",30795,206,0,210,190,1,1,100,25,0,25,1,0,60,4,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
381,0,0,3,0,"Jackson","Hazard","",25,"2005-3-29",61106,206,0,185,192,0,1,101,29,0,29,0,-1,0,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,5,2,3,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
382,0,0,3,0,"Barnaby","Earl","",25,"2005-3-26",55156,206,0,215,192,1,1,100,1,0,1,0,-1,23,1,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,50,30,50,0,0,6,0,3,43,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
383,0,0,5,0,"Leo","Robert","",26,"2004-8-4",69896,206,0,180,185,0,1,101,29,0,29,0,-1,35,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,43,60,42,28,0,0,0,0,0,0,0,0,70,52,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
384,0,0,7,0,"Thomas","Beowulf","",26,"2004-4-2",72460,206,0,180,185,0,1,101,29,0,29,0,-1,21,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,1,5,4,0,0,0,0,0,0,0,0,108,100,108,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
385,17,101,2,0,"Baseball ","Blockerguy ","",25,"2005-4-7",63362,206,0,227,194,0,0,100,27,17,27,0,-1,15,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
386,0,0,1,11,"Jay ","Windsor","",28,"2001-9-16",69999,206,0,193,188,1,1,101,19,0,19,0,-1,11,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,9,0
387,19,101,1,12,"Dimmy","Jong","",28,"2001-9-16",69999,206,0,193,188,0,0,0,0,19,0,0,-1,8,9,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,9,0
388,19,101,1,12,"Vladimir","Lenin","",18,"2011-9-16",69999,206,0,193,188,0,0,0,0,19,0,0,-1,6,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,250,30,0,9,0
389,19,101,1,12,"Yosei","Koshida","",18,"2011-9-16",69999,206,0,193,188,0,0,0,0,19,0,0,-1,17,9,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,410,30,0,9,0
390,9,100,3,0,"Josh","Kings","",26,"2004-3-7",20167,206,0,185,187,0,0,101,19,9,19,0,-1,25,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,43,43,45,42,0,0,0,0,0,0,0,0,56,30,50,0,0,6,0,1,41,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
391,18,101,4,0,"Billy Bob","Booker the Fifth","",24,"2005-8-26",28940,206,0,186,189,0,0,100,25,18,25,0,-1,4,6,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,72,118,34,65,0,0,0,0,0,0,0,0,80,40,80,0,0,6,0,4,44,0,0,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
392,25,100,9,0,"Dorothy","Morimura","",24,"2006-6-20",1944,164,0,125,169,0,0,100,27,25,27,16,-1,12,6,0,3,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,5,1,3,0,0,0,0,0,0,0,0,92,70,92,0,0,3,0,8,24,0,0,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,4,0,100,70,-30,0,2,0
393,27,100,1,13,"Jack","BIII","",30,"2000-7-21",55211,206,0,200,190,0,0,101,28,27,28,0,-1,80,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,1,33,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-500,-175,0,4,0
394,26,100,1,12,"Chase","Petten","",25,"2005-4-10",11621,206,0,200,188,0,0,100,26,26,26,1,-1,28,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,128,85,164,136,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,2,0,100,-360,-145,0,4,0
395,3,100,1,12,"Alan","Abel","",30,"2000-3-12",14083,206,0,160,180,0,0,101,16,3,16,0,-1,27,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,56,81,50,39,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,6,30,0,0,100,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,4,0
396,11,100,1,11,"Peter","Dawson","",32,"1998-5-1",69999,206,0,205,188,0,0,101,17,11,17,1,0,66,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,5,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,6,0,0,100,11,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,'',0,0,1,1,0,100,500,105,0,3,0
397,19,101,1,12,"Diego","Duque De Estrada","",29,"2000-12-9",69095,206,0,160,172,0,0,100,10,19,10,0,-1,21,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,100,61,66,174,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,5,37,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,'',0,0,0,0,0,100,0,0,0,9,0
398,9,100,1,12,"Adrian","Kaine","",25,"2005-6-8",81262,206,0,200,194,0,0,100,1,9,1,1,-1,4,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,3,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,8,16,0,0,100,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,4,0,100,0,0,0,4,0
399,24,100,1,11,"J.A.","Jabs","",29,"2001-2-8",37826,206,0,203,186,0,0,101,19,24,19,0,-1,13,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,3,0,0,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,1,0,100,500,80,0,3,0
400,9,100,1,12,"Dafydd","Davies","",26,"2004-6-11",33047,212,0,200,188,0,0,100,11,9,11,1,-1,19,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,61,54,73,58,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,10,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,5,5,0,100,-500,-60,0,4,0
401,11,100,1,11,"Hayley","MaConnell","",25,"2005-1-7",30488,36,0,190,195,0,0,101,18,11,18,0,-1,96,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,45,76,58,3,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,4,36,0,0,100,24,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,'',0,0,3,1,0,100,500,105,0,3,0
402,27,100,1,12,"John","BIII","",31,"1999-3-18",55211,206,0,160,177,0,0,100,3,27,3,1,-1,1,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,58,87,84,5,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,3,27,0,0,100,3,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,1,0,'',0,0,3,3,0,100,440,-175,0,4,0
403,19,101,1,13,"Goose","Boozer","",25,"2005-2-6",86841,206,0,202,186,0,0,100,2,19,2,1,-1,23,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,48,50,31,63,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,7,7,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,3,3,0,100,0,0,0,9,0
404,25,100,1,12,"Leo","Komarov","",25,"2005-1-23",78233,64,0,210,181,0,0,100,11,25,11,0,-1,11,6,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,140,45,186,189,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,7,15,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,4,0,100,500,-30,0,4,0
405,10,100,2,0,"Firstname","Lastname","Pepsi Vanilla",30,"1999-9-3",13181,206,0,215,188,0,0,101,17,10,17,1,-1,41,6,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,26,29,7,44,0,0,0,0,0,0,0,0,80,30,80,0,0,1,0,8,8,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,3,2,0,100,70,185,0,8,0
406,0,0,2,0,"Tater","Sewell","",33,"1997-6-6",29047,206,0,185,184,1,1,100,24,0,24,20,-1,23,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,0,0,4,0,1,25,0,0,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
407,11,100,3,0,"Hendrix","Lamar","",25,"2005-7-19",56459,206,0,185,187,0,0,101,18,11,18,0,-1,30,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,50,30,50,0,0,4,0,2,26,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,3,3,0,100,0,105,0,2,0
408,27,100,3,0,"Chanandler","Bong","Miss Chanandler Bong",25,"2005-1-1",80680,36,0,225,187,0,0,100,26,27,26,1,-1,20,6,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,35,24,42,40,0,0,0,0,0,0,0,0,66,30,66,0,0,3,0,2,18,0,0,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,2,0,100,70,-175,0,2,0
409,3,100,4,0,"Kyle","Bellinger","Fuckin' Rookie",27,"2003-4-23",60674,206,0,215,186,0,0,100,11,3,11,0,-1,32,6,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,60,40,60,0,0,1,0,5,5,0,0,100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,1,0,100,0,10,0,2,0
410,26,100,3,0,"Eric","Tsai","",32,"1998-6-14",31823,191,0,200,184,0,0,100,3,26,3,0,-1,3,7,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,44,38,52,43,0,0,0,0,0,0,0,0,80,70,80,0,0,2,0,6,14,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
411,0,0,5,0,"Stryker","Killian","",29,"2001-3-17",32688,206,0,185,180,1,1,100,3,0,3,39,-1,19,4,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,60,0,0,4,0,5,29,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
412,16,101,5,0,"Kris","Kramer","",41,"1988-11-24",64998,206,0,235,184,1,0,101,16,16,16,0,-1,6,2,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,70,0,0,4,0,7,31,0,0,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,-30,0,1,0
413,18,101,7,0,"Tyler","Findling","",31,"1999-2-25",38768,206,0,140,172,0,0,100,10,18,10,0,-1,20,7,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,36,6,101,3,0,0,0,0,0,0,0,0,80,70,80,0,0,3,0,7,23,0,0,100,10,0,0,0,0,1,3,5,-5,-5,5,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
414,18,101,7,0,"Sancho","Webner","",15,"2015-1-15",33856,206,36,197,190,0,0,101,18,18,18,0,32,5,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-65,0,1,0
415,19,101,3,0,"Olle","Sylvegaard","",34,"1996-8-2",80528,206,0,220,190,0,0,100,3,19,3,1,-1,2,6,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,50,30,50,0,0,3,0,6,22,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
416,0,0,5,0,"Bishop","Chomke","",29,"2000-10-31",60799,206,0,220,193,1,1,101,28,0,28,0,-1,8,2,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,70,0,0,5,0,6,38,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
417,2,100,3,0,"Fenway","Turner","",32,"1998-3-5",44160,206,0,215,194,0,0,100,3,2,3,0,-1,15,6,0,3,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,80,70,33,137,0,0,0,0,0,0,0,0,80,30,80,0,0,2,0,4,12,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,60,0,2,0
418,3,100,7,0,"Richard","Small","",33,"1997-7-18",87845,206,0,160,182,0,0,101,18,3,18,0,-1,43,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,45,57,58,22,0,0,0,0,0,0,0,0,100,40,100,0,0,3,0,3,19,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,2,0,100,70,10,0,2,0
419,26,100,2,0,"Jahseh","Tentacion","Yasseh",24,"2005-12-25",50031,206,0,220,192,0,0,100,3,26,3,39,0,17,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,71,63,78,74,0,0,0,0,0,0,0,0,100,40,100,0,0,5,0,2,34,0,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,0,-145,0,2,0
420,19,101,7,0,"Jaxsin","Tyler","",21,"2008-9-12",34491,206,0,190,182,0,0,100,1,19,1,0,-1,36,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,74,66,82,75,0,0,0,0,0,0,0,0,80,80,80,0,0,5,0,7,39,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
421,1,100,1,13,"Justin","Verbeek","",25,"2005-1-30",29499,206,0,188,189,0,0,100,0,1,0,1,-1,3,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,79,58,147,34,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,3,11,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,4,4,0,100,-260,-65,0,4,0
422,27,100,4,0,"Shovel","Bryant","",23,"2006-12-27",50945,206,0,170,176,0,0,101,17,27,17,0,-1,18,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,77,75,83,75,0,0,0,0,0,0,0,0,112,100,112,0,0,3,0,4,20,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-175,0,6,0
423,1,100,1,12,"Mitchell","McDowell","",25,"2005-7-3",69466,206,0,185,187,0,0,100,26,1,26,0,-1,18,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,3,35,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-220,-65,0,4,0
424,27,100,2,0,"TopGun","Sheelay","",25,"2005-2-25",69896,206,0,195,182,0,0,100,26,27,26,0,-1,24,6,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,77,95,52,85,0,0,0,0,0,0,0,0,116,94,116,0,0,4,0,4,28,0,0,100,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
425,0,0,7,0,"Icy","Douglas","",37,"1993-4-8",20170,206,0,225,194,1,1,100,3,0,3,1,-1,87,4,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1,66,30,66,0,0,2,0,5,13,0,0,100,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,6,0
